brand,model,milage,fuel_type,transmission,price,Horsepower,Engine_Displacement,age
0.56333890625,0.0354759616077742,0.1801506544825883,0.527513633643566,0.4941885758240698,0.4294814814814815,0.32485875706214684,0.3856209150326798,0.21875
0.40796111918604655,0.060375520144787254,0.14793776241047174,0.527513633643566,0.3949914296074604,0.7481481481481481,0.6115819209039548,0.43790849673202614,0.21875
0.2284072265625,0.021726134696000078,0.2736478142751297,0.527513633643566,0.22882215879521522,0.2592592592592593,0.36016949152542377,0.6993464052287582,0.59375
0.40796111918604655,0.014659860262061442,0.29612249938256363,0.527513633643566,0.3949914296074604,0.2637037037037037,0.19491525423728814,0.17647058823529413,0.25
0.11602625,0.01114805522595683,0.3321857248703384,0.527513633643566,0.3949914296074604,0.08148148148148149,0.2542372881355932,0.37254901960784315,0.46875
0.3853162457191781,0.004526278061666682,0.2059767843912077,0.527513633643566,0.3949914296074604,0.06666666666666667,0.18361581920903955,0.17647058823529413,0.4375
0.4029292111280488,0.029055561907246168,0.09128179797480859,0.527513633643566,0.3046090157340909,0.3925925925925926,0.49435028248587565,0.5686274509803921,0.3125
0.24418643465909096,0.009047526925487069,0.24104717214126944,0.527513633643566,0.3949914296074604,0.13325925925925924,0.32485875706214684,0.39869281045751637,0.4375
0.32576838235294114,0.040233582770370514,0.0985428500864411,0.9749807556376071,0.3949914296074604,0.5925925925925926,0.4661016949152542,0.17647058823529413,0.1875
0.40796111918604655,0.008046716554074103,0.45912571005186464,0.527513633643566,0.22882215879521522,0.11851851851851851,0.327683615819209,0.37254901960784315,0.3125
0.344906875,0.019996090636874145,0.2566065695233391,0.527513633643566,0.4941885758240698,0.2814814814814815,0.33333333333333337,0.37254901960784315,0.3125
0.3998412102473498,0.06628482761418542,0.020745863176092862,0.7980894130570844,0.3949914296074604,0.9762962962962962,0.44067796610169485,0.30718954248366015,0.03125
0.319386328125,0.0451621966597409,0.014793776241047172,0.527513633643566,0.22882215879521522,0.6651851851851851,0.23587570621468926,0.17647058823529413,0.03125
0.3853162457191781,0.022328381138094062,0.11712274635712522,0.527513633643566,0.3949914296074604,0.42962962962962964,0.25141242937853103,0.17647058823529413,0.15625
0.11602625,0.018100083048820437,0.1059520869350457,0.527513633643566,0.050678200284847985,0.2665925925925926,0.501412429378531,0.7124183006535948,0.5625
0.3998412102473498,0.05457656764527353,0.14250432205482835,0.527513633643566,0.3949914296074604,0.7999851851851851,0.501412429378531,0.30718954248366015,0.15625
0.3186367669753087,0.04823000734598165,0.0021042232650037044,0.527513633643566,0.3046090157340909,0.7103703703703703,0.32485875706214684,0.12418300653594774,0.03125
0.3853162457191781,0.06761756504345394,0.052210422326500375,0.527513633643566,0.4941885758240698,0.8585185185185185,0.5282485875706214,0.2941176470588235,0.15625
0.56333890625,0.0405089816444337,0.14630279081254632,0.527513633643566,0.3949914296074604,0.5999851851851852,0.37429378531073443,0.30718954248366015,0.15625
0.44611437499999995,0.033945073783361604,0.05712521610274142,0.527513633643566,0.4941885758240698,0.6370222222222222,0.5,0.30718954248366015,0.15625
0.3552475328947368,0.02816350793925936,0.11830081501605336,0.527513633643566,0.22882215879521522,0.41481481481481486,0.3813559322033898,0.30718954248366015,0.21875
0.344906875,0.009153140080259293,0.10115831069399853,0.527513633643566,0.050678200284847985,0.13481481481481483,0.21892655367231637,0.3464052287581699,0.59375
0.5679072265625,0.0522533656230187,0.02432699431958508,0.527513633643566,0.4941885758240698,0.7696296296296296,0.41666666666666663,0.3464052287581699,0.09375
0.24908785377358494,0.04626761434635683,0.001316374413435416,0.527513633643566,0.3046090157340909,0.6814666666666667,0.346045197740113,0.17647058823529413,0.03125
0.2076979166666667,0.018071248981168336,0.16275623610768092,0.7980894130570844,0.22882215879521522,0.2059259259259259,0.18220338983050846,0.22875816993464052,0.28125
0.3853162457191781,0.0507936409481312,0.14723388490985428,0.527513633643566,0.22882215879521522,0.637037037037037,0.692090395480226,0.43790849673202614,0.3125
0.3998412102473498,0.016596352892777836,0.21030377871079278,0.527513633643566,0.21672557852297308,0.24444444444444446,0.3615819209039548,0.30718954248366015,0.375
0.3998412102473498,0.04851214534515888,0.0627315386515189,0.527513633643566,0.42074365889987614,0.7851851851851851,0.692090395480226,0.4901960784313726,0.25
0.2076979166666667,0.03133190258242604,0.009138058779945665,0.527513633643566,0.3046090157340909,0.47407407407407404,0.29096045197740117,0.17647058823529413,0.03125
0.32567857142857143,0.03017015787993159,0.0901506544825883,0.7980894130570844,0.11413514490241122,0.44437037037037036,0.36927277111754164,0.12418300653594774,0.0625
0.40796111918604655,0.031130231748789552,0.08125463077303038,0.527513633643566,0.5156735229631417,0.41333333333333333,0.24152542372881355,0.17647058823529413,0.1875
0.3998412102473498,0.023106649504808417,0.18747591998024205,0.527513633643566,0.4941885758240698,0.34,0.32485875706214684,0.30718954248366015,0.25
0.344906875,0.027432262572407877,0.11830081501605336,0.527513633643566,0.3949914296074604,0.4577777777777778,0.33333333333333337,0.37254901960784315,0.28125
0.3998412102473498,0.0069402930278889136,0.22553716967152385,0.527513633643566,0.21672557852297308,0.10222222222222223,0.20480225988700565,0.24183006535947713,0.59375
0.3186367669753087,0.00807689174115188,0.3078686095332181,0.527513633643566,0.1562692708493283,0.044370370370370366,0.0847457627118644,0.15032679738562094,0.65625
0.3872435416666667,0.011416279111092633,0.286801679427019,0.527513633643566,0.21672557852297308,0.0874074074074074,0.307909604519774,0.3856209150326798,0.375
0.344906875,0.018806685346225066,0.21462336379352928,0.7980894130570844,0.18218349306950726,0.236962962962963,0.18361581920903955,0.24183006535947713,0.34375
0.319386328125,0.05396832208860575,0.010745863176092862,0.527513633643566,0.702464971772641,0.7948888888888889,0.36927277111754164,0.30718954248366015,0.0625
0.37074012445887444,0.01659383829385469,0.3450333415658187,0.527513633643566,0.22882215879521522,0.18518518518518517,0.17655367231638416,0.4771241830065359,0.3125
0.3491980113636364,0.04677153997055572,0.06717708076068166,0.527513633643566,0.22882215879521522,0.674074074074074,0.3036723163841808,0.3856209150326798,0.0625
0.3998412102473498,0.02544673526269009,0.09066930106199061,0.527513633643566,0.3949914296074604,0.3703703703703704,0.24011299435028247,0.17647058823529413,0.3125
0.46234921875,0.022631390308333416,0.35539639417140034,0.527513633643566,0.4941885758240698,0.23703703703703705,0.3813559322033898,0.30718954248366015,0.25
0.319386328125,0.02705708441307417,0.10965670535934799,0.527513633643566,0.5156735229631417,0.39851851851851855,0.23587570621468926,0.17647058823529413,0.15625
0.6615996093750001,0.03940125052680848,0.020330945912571004,0.527513633643566,0.0,0.6718518518518518,0.4661016949152542,0.7973856209150327,0.59375
0.40796111918604655,0.03470146513944457,0.1701654729562855,0.527513633643566,0.3949914296074604,0.5111111111111111,0.6779661016949152,0.6339869281045751,0.25
0.5543515625000001,0.035512171832267535,0.364865398863917,0.527513633643566,0.3104710732714456,0.45425185185185185,0.36927277111754164,0.3856209150326798,0.09375
0.4029292111280488,0.008683748281271636,0.25907631513954066,0.2579316420385468,0.22882215879521522,0.06814814814814815,0.32485875706214684,0.39869281045751637,0.34375
0.3853162457191781,0.01649476309628265,0.22747098048900963,0.527513633643566,0.3949914296074604,0.11844444444444445,0.19915254237288135,0.17647058823529413,0.40625
0.2329983198924731,0.09175458542701632,0.03828105705112374,0.527513633643566,0.3949914296074604,1.0,0.5861581920903954,0.4117647058823529,0.4375
0.3186367669753087,0.00807689174115188,0.17843418127932822,0.527513633643566,0.22882215879521522,0.11844444444444445,0.08757062146892655,0.15032679738562094,0.4375
0.56333890625,0.02112263095444452,0.23684860459372686,0.9749807556376071,0.3949914296074604,0.3111111111111111,0.4887005649717514,0.30718954248366015,0.25
0.37074012445887444,0.01659383829385469,0.22946159545566808,0.2579316420385468,0.0891342208091147,0.30362962962962964,0.36927277111754164,0.6078431372549019,0.40625
0.2624398148148148,0.02715565669086158,0.13003210669301063,0.7980894130570844,0.42074365889987614,0.39997037037037036,0.40960451977401124,0.37254901960784315,0.25
0.11602625,0.012572994615740785,0.21537416646085453,0.0,0.5156735229631417,0.1037037037037037,0.36927277111754164,0.4017148513168043,0.21875
0.3998412102473498,0.022933142179111195,0.10101259570264264,0.527513633643566,0.4941885758240698,0.41481481481481486,0.5296610169491525,0.4901960784313726,0.28125
0.25898728813559324,0.02605023900424565,0.10379105952086935,0.527513633643566,0.17468457036910057,0.3836888888888889,0.36927277111754164,0.24183006535947713,0.09375
0.40796111918604655,0.03822190363185199,0.1528772536428748,0.527513633643566,0.3949914296074604,0.5629629629629629,0.5635593220338982,0.43790849673202614,0.25
0.46234921875,0.00799642457561114,0.379706100271672,0.527513633643566,0.21672557852297308,0.11777777777777777,0.32485875706214684,0.4901960784313726,0.5625
0.4029292111280488,0.009601241608364295,0.4800049394912324,0.527513633643566,0.21672557852297308,0.11685925925925926,0.13983050847457626,0.24183006535947713,0.28125
0.3080982421875,0.014076724771783383,0.5381575697703137,0.527513633643566,0.0,0.1628148148148148,0.36723163841807904,0.6601307189542484,0.5625
0.2329983198924731,0.030929566754722332,0.16720177821684368,0.527513633643566,0.42074365889987614,0.5111111111111111,0.4661016949152542,0.6470588235294117,0.09375
0.56333890625,0.034533322291450064,0.19486292911830083,0.527513633643566,0.3949914296074604,0.6073925925925926,0.28954802259887,0.2679738562091504,0.3125
0.37074012445887444,0.0077784926689383,0.1648308224252902,0.527513633643566,0.22882215879521522,0.14814814814814814,0.32909604519774016,0.6078431372549019,0.5625
0.3998412102473498,0.04412883366226827,0.21215114843171154,0.527513633643566,0.3949914296074604,0.4444444444444445,0.692090395480226,0.4901960784313726,0.34375
0.2076979166666667,0.03278936411828271,0.0013682390713756483,0.527513633643566,0.4580774765929459,0.4829481481481482,0.36927277111754164,0.17647058823529413,0.03125
0.37074012445887444,0.0077784926689383,0.18498394665349469,0.527513633643566,0.22882215879521522,0.15555555555555556,0.24011299435028247,0.4117647058823529,0.59375
0.46234921875,0.01825598818205562,0.20721165719930848,0.527513633643566,0.5156735229631417,0.30814814814814817,0.24011299435028247,0.17647058823529413,0.28125
0.3853162457191781,0.03822089779228273,0.12941467028896025,0.527513633643566,0.3949914296074604,0.5629481481481481,0.5367231638418078,0.43790849673202614,0.21875
0.3872435416666667,0.011416279111092633,0.29612249938256363,0.527513633643566,0.21672557852297308,0.08148148148148149,0.307909604519774,0.3856209150326798,0.40625
0.4180255681818182,0.030708282049485294,0.04585082736478143,0.527513633643566,0.5155306203505408,0.4984444444444444,0.36927277111754164,0.17647058823529413,0.125
0.32567857142857143,0.022078178545240818,0.08986416399110891,0.527513633643566,0.4941885758240698,0.3251851851851852,0.49435028248587565,0.5686274509803921,0.21875
0.4029292111280488,0.01056131547722226,0.4000987898246481,0.2579316420385468,0.0,0.15555555555555556,0.2612994350282486,0.6209150326797386,0.34375
0.6192635869565217,0.04287340871989145,0.03205482835267968,0.527513633643566,0.22882215879521522,0.6666666666666666,0.5437853107344632,0.4017148513168043,0.0625
0.25898728813559324,0.022128470523703783,0.08062237589528279,0.527513633643566,0.18218349306950726,0.32592592592592595,0.15819209039548024,0.24183006535947713,0.125
0.56333890625,0.022933142179111195,0.13311928871326253,0.527513633643566,0.22882215879521522,0.35555555555555557,0.32485875706214684,0.3856209150326798,0.375
0.3186367669753087,0.014331956562482921,0.49877747591998023,0.527513633643566,0.22882215879521522,0.09629629629629628,0.23446327683615817,0.43790849673202614,0.5
0.5543515625000001,0.05085776322067148,0.1602864904914794,1.0,0.21672557852297308,0.9333333333333333,0.423728813559322,0.7908496732026145,0.15625
0.32567857142857143,0.027592693983704727,0.02367498147690788,0.527513633643566,0.3104710732714456,0.4294814814814815,0.36927277111754164,0.22875816993464052,0.0625
0.319386328125,0.008548630499134475,0.12230180291429983,0.527513633643566,0.22882215879521522,0.12591111111111108,0.28954802259887,0.5163398692810457,0.4375
0.3186367669753087,0.029319385244266465,0.525808841689306,0.527513633643566,0.0,0.362962962962963,0.20056497175141244,0.5032679738562091,0.84375
0.3853162457191781,0.03470045929987531,0.16769572734008398,0.527513633643566,0.4941885758240698,0.5110962962962963,0.25141242937853103,0.17647058823529413,0.09375
0.344906875,0.023134310092963045,0.20227216596690542,0.527513633643566,0.22882215879521522,0.34074074074074073,0.22598870056497175,0.5294117647058824,0.78125
0.4029292111280488,0.005029197846296313,0.31835020992837737,0.527513633643566,0.22882215879521522,0.07407407407407407,0.1426553672316384,0.24183006535947713,0.375
0.344906875,0.015254898187242398,0.2633514448011855,0.527513633643566,0.4941885758240698,0.41481481481481486,0.40960451977401124,0.5163398692810457,0.3125
0.4029292111280488,0.048465977308929875,0.08538404544331935,0.527513633643566,0.7629717261289664,0.6444444444444444,0.4661016949152542,0.37254901960784315,0.15625
0.37074012445887444,0.006990585006351878,0.13781180538404544,0.527513633643566,0.3949914296074604,0.10296296296296296,0.2570621468926554,0.3856209150326798,0.4375
0.3853162457191781,0.022328381138094062,0.20227216596690542,0.527513633643566,0.4941885758240698,0.2222222222222222,0.21186440677966104,0.17647058823529413,0.28125
0.5679072265625,0.040602055332575826,0.011570758211904173,0.527513633643566,0.702464971772641,0.6051851851851852,0.36927277111754164,0.17647058823529413,0.03125
0.059877604166666654,0.00512978180322224,0.4383798468757718,0.527513633643566,0.21672557852297308,0.07555555555555556,0.15536723163841806,0.24183006535947713,0.34375
0.3072547238372093,0.013578834185000048,0.19379599901210176,0.7980894130570844,0.22882215879521522,0.2,0.16666666666666666,0.17647058823529413,0.3125
0.4029292111280488,0.03294124589324086,0.23437885897752533,0.2579316420385468,0.22882215879521522,0.6074074074074074,0.28954802259887,0.39869281045751637,0.1875
0.32576838235294114,0.007040374065030211,0.21783156334897508,0.527513633643566,0.22882215879521522,0.14074074074074072,0.23305084745762714,0.33333333333333337,0.40625
0.37074012445887444,0.025647903176541944,0.24178809582612992,0.2579316420385468,0.21672557852297308,0.37776296296296297,0.3531073446327684,0.6078431372549019,0.34375
0.3072547238372093,0.008951972166407439,0.23437885897752533,0.527513633643566,0.22882215879521522,0.13185185185185183,0.32485875706214684,0.6209150326797386,0.5
0.2076979166666667,0.004274818169351867,0.2640158063719437,0.527513633643566,0.0,0.06296296296296296,0.096045197740113,0.17647058823529413,0.4375
0.3853162457191781,0.029403708128156028,0.14793776241047174,0.527513633643566,0.3949914296074604,0.3362962962962963,0.4011299435028248,0.30718954248366015,0.25
0.19610390625000002,0.029671764373363628,0.08125463077303038,0.527513633643566,0.01224952991828221,0.48887407407407407,0.3121468926553672,0.17647058823529413,0.375
0.6192635869565217,0.04712906005745132,0.0009878982464806125,0.527513633643566,0.5731040156359641,0.8592592592592593,0.5437853107344632,0.4017148513168043,0.03125
0.40796111918604655,0.07015680703604894,0.26772042479624597,0.527513633643566,0.42074365889987614,0.9111111111111111,0.6398305084745762,0.6993464052287582,0.25
0.22467735745614031,0.018528067785540253,0.11510743393430477,0.527513633643566,0.3104710732714456,0.4524592592592593,0.36927277111754164,0.24183006535947713,0.09375
0.4029292111280488,0.04914079507594592,0.06520128426772043,0.527513633643566,0.22882215879521522,0.9466666666666667,0.5225988700564972,0.37254901960784315,0.0625
0.2329983198924731,0.03370266644717012,0.024452951346011362,0.527513633643566,0.4549229380150373,0.669837037037037,0.36927277111754164,0.6470588235294117,0.125
0.37074012445887444,0.03613948044362889,0.12817979748085948,0.527513633643566,0.22882215879521522,0.5007407407407407,0.3389830508474576,0.3856209150326798,0.125
0.40796111918604655,0.03939504784946471,0.1602864904914794,1.0,0.42074365889987614,0.7851703703703703,0.16666666666666666,0.30718954248366015,0.3125
0.3998412102473498,0.004757621162596313,0.3455174117065942,0.527513633643566,0.3949914296074604,0.07007407407407408,0.21892655367231637,0.30718954248366015,0.625
0.4029292111280488,0.007870694629453731,0.18646579402321561,0.527513633643566,0.22882215879521522,0.19185185185185183,0.15677966101694915,0.11111111111111113,0.1875
0.3072547238372093,0.0106434590420451,0.2894344282538899,0.527513633643566,0.22882215879521522,0.14814814814814814,0.24011299435028247,0.17647058823529413,0.28125
0.5679072265625,0.028716719702351956,0.06396641145961966,0.527513633643566,0.3949914296074604,0.46814814814814815,0.49435028248587565,0.5686274509803921,0.21875
0.115296875,0.016596352892777836,0.03684860459372685,0.527513633643566,0.22882215879521522,0.24444444444444446,0.14548022598870056,0.22875816993464052,0.5
0.40796111918604655,0.03381833799763494,0.28377377130155595,0.527513633643566,0.3949914296074604,0.5037037037037037,0.5070621468926554,0.5163398692810457,0.34375
0.56333890625,0.05245453353687056,0.07014077550012349,0.527513633643566,0.3046090157340909,0.9111111111111111,0.40254237288135586,0.4117647058823529,0.59375
0.40796111918604655,0.030175187077777887,0.12743887379599902,0.527513633643566,0.3949914296074604,0.4444444444444445,0.4307909604519774,0.17647058823529413,0.1875
0.4029292111280488,0.0019110951815925997,0.36761916522598176,0.527513633643566,0.22882215879521522,0.028148148148148144,0.2725988700564972,0.37254901960784315,0.5
0.3998412102473498,0.029923727185463073,0.09681402815510003,0.527513633643566,0.4941885758240698,0.44074074074074077,0.3531073446327684,0.30718954248366015,0.1875
0.2164413265306122,0.04350256137046312,0.2030698938009385,0.527513633643566,0.3046090157340909,0.3925925925925926,0.23587570621468926,0.20261437908496735,0.5
0.4029292111280488,0.014207316275858878,0.2698369967893307,0.527513633643566,0.22882215879521522,0.15924444444444447,0.3389830508474576,0.803921568627451,0.71875
0.40796111918604655,0.01654666441805643,0.11336132378365028,0.527513633643566,0.22882215879521522,0.2496740740740741,0.327683615819209,0.5686274509803921,0.625
0.2624398148148148,0.014987009581963015,0.09138058779945667,0.527513633643566,0.3046090157340909,0.22074074074074074,0.33333333333333337,0.37254901960784315,0.53125
0.24908785377358494,0.012572994615740785,0.21956038528031613,0.527513633643566,0.3046090157340909,0.18518518518518517,0.19774011299435026,0.17647058823529413,0.25
0.3072547238372093,0.04576268288258868,0.16540627315386516,0.527513633643566,0.7629717261289664,0.6814666666666667,0.5367231638418078,0.37254901960784315,0.15625
0.24908785377358494,0.0022631390308333415,0.30554457890837244,0.527513633643566,0.21672557852297308,0.04444444444444444,0.3008474576271186,0.3856209150326798,0.375
0.46234921875,0.010762483391074112,0.2820128426772043,0.527513633643566,0.21672557852297308,0.11703703703703704,0.4661016949152542,0.46405228758169936,0.5
0.24418643465909096,0.010812775369537076,0.18498394665349469,0.527513633643566,0.050678200284847985,0.18518518518518517,0.11299435028248586,0.17647058823529413,0.28125
0.3998412102473498,0.03319270578555567,0.17407261052111633,0.527513633643566,0.4941885758240698,0.4888888888888889,0.32485875706214684,0.30718954248366015,0.25
0.56333890625,0.041909982052469284,0.08147196838725612,0.527513633643566,0.42074365889987614,0.7074074074074074,0.36016949152542377,0.3594771241830066,0.3125
0.3072547238372093,0.04727445975518536,0.00432205482835268,0.9749807556376071,0.18218349306950726,0.6962962962962963,0.2768361581920904,0.24183006535947713,0.09375
0.319386328125,0.008549636338703735,0.23229192393183504,0.527513633643566,0.0,0.12592592592592594,0.28954802259887,0.5163398692810457,0.5
0.319386328125,0.016092427268578947,0.06149666584341813,0.527513633643566,0.4941885758240698,0.23702222222222225,0.37429378531073443,0.3856209150326798,0.25
0.3872435416666667,0.03962217600362792,0.2454927142504322,0.527513633643566,0.4941885758240698,0.3851111111111111,0.40254237288135586,0.6078431372549019,0.25
0.2624398148148148,0.011252830181088004,0.39136576932575945,0.527513633643566,0.22882215879521522,0.09999999999999999,0.364406779661017,0.39869281045751637,0.46875
0.319386328125,0.016085386391594132,0.11511731291676958,0.527513633643566,0.21672557852297308,0.27925925925925926,0.3305084745762712,0.3856209150326798,0.1875
0.2329983198924731,0.05074460626912981,0.11458631760928625,0.527513633643566,0.22882215879521522,0.5777777777777777,0.4307909604519774,0.6470588235294117,0.21875
0.40796111918604655,0.04618815302038535,0.04865398863917017,0.527513633643566,0.5156735229631417,0.7674074074074074,0.4124293785310734,0.30718954248366015,0.15625
0.3186367669753087,0.029319385244266465,0.43195850827364785,0.527513633643566,0.21672557852297308,0.5318518518518518,0.4392655367231638,0.6601307189542484,0.5
0.3186367669753087,0.029319385244266465,0.15164238083477402,0.527513633643566,0.4941885758240698,0.9111111111111111,0.4392655367231638,0.6601307189542484,0.25
0.5543515625000001,0.06336789286333355,0.12262286984440603,0.527513633643566,0.21672557852297308,0.9333333333333333,0.2966101694915254,0.3856209150326798,0.25
0.3072547238372093,0.0106434590420451,0.20663126697950113,0.527513633643566,0.22882215879521522,0.10362962962962964,0.2725988700564972,0.37254901960784315,0.40625
0.3186367669753087,0.029319385244266465,0.5714991355890343,0.0,0.22882215879521522,0.40740740740740744,0.36927277111754164,0.4017148513168043,0.96875
0.2624398148148148,0.011252830181088004,0.1480810076562114,0.527513633643566,0.22882215879521522,0.1925925925925926,0.364406779661017,0.39869281045751637,0.34375
0.44611437499999995,0.03213657423783345,0.13416399110891578,0.527513633643566,0.4941885758240698,0.47333333333333333,0.5,0.30718954248366015,0.21875
0.3072547238372093,0.04576268288258868,0.15992837737713017,0.527513633643566,0.7629717261289664,0.6665925925925925,0.5367231638418078,0.37254901960784315,0.15625
0.40796111918604655,0.06436317111711559,0.039856754754260315,0.527513633643566,0.5731040156359641,0.8959851851851851,0.365819209039548,0.4017148513168043,0.0625
0.5543515625000001,0.04458441367288497,0.04433440355643369,0.527513633643566,0.702464971772641,0.6814074074074074,0.36927277111754164,0.6601307189542484,0.0625
0.3072547238372093,0.012975330443444491,0.08995801432452458,0.527513633643566,0.0,0.19111111111111112,0.23870056497175143,0.5163398692810457,0.625
0.2164413265306122,0.0019563579622092664,0.5529760434675228,0.527513633643566,0.1562692708493283,0.028148148148148144,0.1271186440677966,0.22875816993464052,0.65625
0.40796111918604655,0.027973655720561673,0.19876759693751544,0.527513633643566,0.3949914296074604,0.35555555555555557,0.4689265536723164,0.5294117647058824,0.3125
0.22467735745614031,0.014785506388254745,0.2007903185971845,0.527513633643566,0.3046090157340909,0.13333333333333336,0.13559322033898305,0.17647058823529413,0.53125
0.56333890625,0.05255511749379648,0.016300321066930107,0.527513633643566,0.42074365889987614,0.9037037037037037,0.32485875706214684,0.17647058823529413,0.15625
0.4029292111280488,0.05129761686430856,0.35292664855519884,0.527513633643566,0.21672557852297308,0.3037037037037037,0.28954802259887,0.39869281045751637,0.28125
0.32567857142857143,0.01678545073179858,0.21670041985675476,0.527513633643566,0.3104710732714456,0.24722962962962963,0.36927277111754164,0.17647058823529413,0.21875
0.2624398148148148,0.01458467375425931,0.2873573721906644,0.527513633643566,0.3046090157340909,0.2148148148148148,0.364406779661017,0.39869281045751637,0.4375
0.2329983198924731,0.026051244843814908,0.13232156087922944,0.527513633643566,0.42074365889987614,0.3837037037037037,0.45197740112994345,0.6470588235294117,0.15625
0.4029292111280488,0.05129761686430856,0.07878488515682885,1.0,0.22882215879521522,0.9777777777777776,0.19774011299435026,0.17647058823529413,0.125
0.2624398148148148,0.018100083048820437,0.17340577920474193,0.527513633643566,0.42074365889987614,0.2665925925925926,0.36723163841807904,0.39869281045751637,0.3125
